originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_1000,regionflow_1500,regionflow_1800,regionflow_1900,regionflow_1950,xxx,origin_iso,origin_name,destination_iso,destination_name,countryflow_1000,countryflow_1500,countryflow_1800,countryflow_1900,countryflow_1950,origin_show,destination_show
CAN,Canada,CAN,Canada,0,54,30246,572886,1853094,,place01,Montreal,place01,Montreal,0,0,0,0,0,1,1
CAN,Canada,CAN,Canada,0,54,30246,572886,1853094,,place01,Montreal,place02,Ottawa,0,0,1,16,100,1,1
CAN,Canada,CAN,Canada,0,54,30246,572886,1853094,,place01,Montreal,place03,Toronto,0,0,1,4,289,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place04,Albany,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place05,Atlanta,0,0,0,0,4,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place06,Baltimore,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place07,Boston,0,0,1,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place08,Buffalo,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place09,Burbank,0,0,0,0,1,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place10,California,0,0,0,0,0,1,1
CAN,Canada,POL,Poland,0,0,0,0,0,,place01,Montreal,place100,Warsaw,0,0,0,0,0,1,1
CAN,Canada,POL,Poland,0,0,0,0,0,,place01,Montreal,place101,Wroclaw,0,0,0,0,0,1,1
CAN,Canada,RUS,Russia,0,0,0,0,0,,place01,Montreal,place103,Moscow,0,0,0,0,0,1,1
CAN,Canada,RUS,Russia,0,0,0,0,0,,place01,Montreal,place104,Russia,0,0,0,0,0,1,1
CAN,Canada,ESP,Spain,0,0,0,0,0,,place01,Montreal,place105,Madrid,0,0,0,0,0,1,1
CAN,Canada,ESP,Spain,0,0,0,0,0,,place01,Montreal,place106,Seville,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place11,Chicago,0,0,0,0,0,1,1
CAN,Canada,GBR,United Kingdom,0,5,980,4500,7445,,place01,Montreal,place111,Birmingham,0,0,0,0,0,1,1
CAN,Canada,GBR,United Kingdom,0,5,980,4500,7445,,place01,Montreal,place112,Bristol,0,0,0,0,0,1,1
CAN,Canada,GBR,United Kingdom,0,5,980,4500,7445,,place01,Montreal,place113,Cambridge,0,0,0,0,0,1,1
CAN,Canada,GBR,United Kingdom,0,5,980,4500,7445,,place01,Montreal,place114,England,0,0,0,0,0,1,1
CAN,Canada,GBR,United Kingdom,0,5,980,4500,7445,,place01,Montreal,place115,Glasgow,0,0,0,0,0,1,1
CAN,Canada,GBR,United Kingdom,0,5,980,4500,7445,,place01,Montreal,place116,Liverpool,0,0,0,0,0,1,1
CAN,Canada,GBR,United Kingdom,0,5,980,4500,7445,,place01,Montreal,place117,London,0,0,0,9,5,1,1
CAN,Canada,GBR,United Kingdom,0,5,980,4500,7445,,place01,Montreal,place118,Manchester,0,0,0,0,0,1,1
CAN,Canada,GBR,United Kingdom,0,5,980,4500,7445,,place01,Montreal,place119,Oxford,0,0,0,0,1,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place12,Cincinnati,0,0,0,0,0,1,1
CAN,Canada,IND,India,0,0,0,0,0,,place01,Montreal,place120,India,0,0,0,0,0,1,1
CAN,Canada,IND,India,0,0,0,0,0,,place01,Montreal,place121,Mumbai,0,0,0,0,0,1,1
CAN,Canada,AUS,Australia,0,0,0,0,0,,place01,Montreal,place124,Melbourne,0,0,0,0,0,1,1
CAN,Canada,AUS,Australia,0,0,0,0,0,,place01,Montreal,place125,Sydney,0,0,0,0,0,1,1
CAN,Canada,JPN,Japan,0,0,0,0,0,,place01,Montreal,place126,Kagoshima,0,0,0,0,0,1,1
CAN,Canada,JPN,Japan,0,0,0,0,0,,place01,Montreal,place127,Kyoto,0,0,0,0,0,1,1
CAN,Canada,JPN,Japan,0,0,0,0,0,,place01,Montreal,place128,Tokyo,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place13,Cleveland,0,0,0,0,1,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place14,Dallas,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place15,Denver,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place16,Detroit,0,1,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place17,Hartford,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place18,Hollywood,0,0,0,1,1,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place19,Houston,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place20,Illinois,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place21,Kansas City,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place22,Los Angeles,0,0,0,9,17,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place23,Los Angeles County,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place24,Louisville,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place25,Manhattan,0,0,0,0,4,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place26,Milwaukee,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place27,Minneapolis,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place28,Missouri,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place29,New Orleans,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place30,New York,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place31,New York City,0,0,1,4,1,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place32,Newark,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place33,Oakland,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place34,Omaha,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place35,Palm Springs,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place36,Pennsylvania,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place37,Philadelphia,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place38,Pittsburgh,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place39,Portland,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place40,Salt Lake City,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place41,San Antonio,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place42,San Diego,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place43,San Francisco,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place44,Santa Barbara,0,0,0,0,1,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place45,Santa Monica,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place46,Seattle,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place47,Sherman Oaks,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place48,St. Louis,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place49,The Bronx,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place50,Washington DC,0,0,0,1,1,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place01,Montreal,place51,Woodland Hills,0,0,0,0,9,1,1
CAN,Canada,AUT,Austria,0,0,0,0,0,,place01,Montreal,place52,Graz,0,0,0,0,0,1,1
CAN,Canada,AUT,Austria,0,0,0,0,0,,place01,Montreal,place53,Vienna,0,0,0,0,0,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place01,Montreal,place58,Bordeaux,0,0,0,0,0,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place01,Montreal,place59,Dijon,0,0,0,0,0,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place01,Montreal,place60,France,0,0,0,0,0,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place01,Montreal,place61,Lyon,0,0,0,0,0,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place01,Montreal,place62,Marseille,0,0,0,0,0,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place01,Montreal,place63,Montpellier,0,0,0,0,0,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place01,Montreal,place64,Nancy,0,0,0,0,0,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place01,Montreal,place65,Neuilly-sur-Seine,0,0,0,0,0,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place01,Montreal,place66,Palace of Versailles,0,0,0,0,0,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place01,Montreal,place67,Paris,0,0,0,4,1,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place01,Montreal,place68,Rouen,0,0,0,0,0,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place01,Montreal,place69,Versailles,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,1,1,,place01,Montreal,place70,Berlin,0,0,0,0,1,1,1
CAN,Canada,DEU,Germany,0,0,0,1,1,,place01,Montreal,place71,Cologne,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,1,1,,place01,Montreal,place72,Dresden,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,1,1,,place01,Montreal,place73,Frankfurt,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,1,1,,place01,Montreal,place74,Hamburg,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,1,1,,place01,Montreal,place75,Hanover,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,1,1,,place01,Montreal,place76,Leipzig,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,1,1,,place01,Montreal,place77,Munich,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,1,1,,place01,Montreal,place78,Nuremberg,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,1,1,,place01,Montreal,place79,Stuttgart,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,9,1,,place01,Montreal,place83,Bologna,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,9,1,,place01,Montreal,place84,Ferrara,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,9,1,,place01,Montreal,place85,Florence,0,0,0,1,0,1,1
CAN,Canada,ITA,Italy,0,0,0,9,1,,place01,Montreal,place86,Mantua,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,9,1,,place01,Montreal,place87,Milan,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,9,1,,place01,Montreal,place88,Naples,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,9,1,,place01,Montreal,place89,Padua,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,9,1,,place01,Montreal,place90,Rome,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,9,1,,place01,Montreal,place91,Siena,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,9,1,,place01,Montreal,place92,Turin,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,9,1,,place01,Montreal,place93,Venice,0,0,0,0,0,1,1
CAN,Canada,NLD,Netherlands,0,0,0,0,0,,place01,Montreal,place94,Amsterdam,0,0,0,0,0,1,1
CAN,Canada,NLD,Netherlands,0,0,0,0,0,,place01,Montreal,place95,Dordrecht,0,0,0,0,0,1,1
CAN,Canada,NLD,Netherlands,0,0,0,0,0,,place01,Montreal,place96,Haarlem,0,0,0,0,0,1,1
CAN,Canada,NLD,Netherlands,0,0,0,0,0,,place01,Montreal,place97,Leiden,0,0,0,0,0,1,1
CAN,Canada,NLD,Netherlands,0,0,0,0,0,,place01,Montreal,place98,The Hague,0,0,0,0,0,1,1
CAN,Canada,POL,Poland,0,0,0,0,0,,place01,Montreal,place99,Auschwitz,0,0,0,0,0,1,1
CAN,Canada,CAN,Canada,0,54,30246,572886,1853094,,place02,Ottawa,place01,Montreal,0,0,0,0,1,1,1
CAN,Canada,CAN,Canada,0,54,30246,572886,1853094,,place02,Ottawa,place02,Ottawa,0,0,0,0,0,1,1
CAN,Canada,CAN,Canada,0,54,30246,572886,1853094,,place02,Ottawa,place03,Toronto,0,0,0,0,17,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place04,Albany,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place05,Atlanta,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place06,Baltimore,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place07,Boston,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place08,Buffalo,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place09,Burbank,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place10,California,0,0,0,0,0,1,1
CAN,Canada,POL,Poland,0,0,0,0,0,,place02,Ottawa,place100,Warsaw,0,0,0,0,0,1,1
CAN,Canada,POL,Poland,0,0,0,0,0,,place02,Ottawa,place101,Wroclaw,0,0,0,0,0,1,1
CAN,Canada,RUS,Russia,0,0,0,0,0,,place02,Ottawa,place103,Moscow,0,0,0,0,0,1,1
CAN,Canada,RUS,Russia,0,0,0,0,0,,place02,Ottawa,place104,Russia,0,0,0,0,0,1,1
CAN,Canada,ESP,Spain,0,0,0,0,0,,place02,Ottawa,place105,Madrid,0,0,0,0,0,1,1
CAN,Canada,ESP,Spain,0,0,0,0,0,,place02,Ottawa,place106,Seville,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place11,Chicago,0,0,0,0,0,1,1
CAN,Canada,GBR,United Kingdom,0,5,980,4500,7445,,place02,Ottawa,place111,Birmingham,0,0,0,0,0,1,1
CAN,Canada,GBR,United Kingdom,0,5,980,4500,7445,,place02,Ottawa,place112,Bristol,0,0,0,0,0,1,1
CAN,Canada,GBR,United Kingdom,0,5,980,4500,7445,,place02,Ottawa,place113,Cambridge,0,0,0,0,0,1,1
CAN,Canada,GBR,United Kingdom,0,5,980,4500,7445,,place02,Ottawa,place114,England,0,0,0,0,0,1,1
CAN,Canada,GBR,United Kingdom,0,5,980,4500,7445,,place02,Ottawa,place115,Glasgow,0,0,0,0,0,1,1
CAN,Canada,GBR,United Kingdom,0,5,980,4500,7445,,place02,Ottawa,place116,Liverpool,0,0,0,0,0,1,1
CAN,Canada,GBR,United Kingdom,0,5,980,4500,7445,,place02,Ottawa,place117,London,0,0,0,0,9,1,1
CAN,Canada,GBR,United Kingdom,0,5,980,4500,7445,,place02,Ottawa,place118,Manchester,0,0,0,0,0,1,1
CAN,Canada,GBR,United Kingdom,0,5,980,4500,7445,,place02,Ottawa,place119,Oxford,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place12,Cincinnati,0,0,0,0,0,1,1
CAN,Canada,IND,India,0,0,0,0,0,,place02,Ottawa,place120,India,0,0,0,0,0,1,1
CAN,Canada,IND,India,0,0,0,0,0,,place02,Ottawa,place121,Mumbai,0,0,0,0,0,1,1
CAN,Canada,AUS,Australia,0,0,0,0,0,,place02,Ottawa,place124,Melbourne,0,0,0,0,0,1,1
CAN,Canada,AUS,Australia,0,0,0,0,0,,place02,Ottawa,place125,Sydney,0,0,0,0,0,1,1
CAN,Canada,JPN,Japan,0,0,0,0,0,,place02,Ottawa,place126,Kagoshima,0,0,0,0,0,1,1
CAN,Canada,JPN,Japan,0,0,0,0,0,,place02,Ottawa,place127,Kyoto,0,0,0,0,0,1,1
CAN,Canada,JPN,Japan,0,0,0,0,0,,place02,Ottawa,place128,Tokyo,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place13,Cleveland,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place14,Dallas,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place15,Denver,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place16,Detroit,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place17,Hartford,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place18,Hollywood,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place19,Houston,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place20,Illinois,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place21,Kansas City,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place22,Los Angeles,0,0,0,4,1,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place23,Los Angeles County,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place24,Louisville,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place25,Manhattan,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place26,Milwaukee,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place27,Minneapolis,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place28,Missouri,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place29,New Orleans,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place30,New York,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place31,New York City,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place32,Newark,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place33,Oakland,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place34,Omaha,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place35,Palm Springs,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place36,Pennsylvania,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place37,Philadelphia,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place38,Pittsburgh,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place39,Portland,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place40,Salt Lake City,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place41,San Antonio,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place42,San Diego,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place43,San Francisco,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place44,Santa Barbara,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place45,Santa Monica,0,0,0,0,1,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place46,Seattle,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place47,Sherman Oaks,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place48,St. Louis,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place49,The Bronx,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place50,Washington DC,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place02,Ottawa,place51,Woodland Hills,0,0,0,0,0,1,1
CAN,Canada,AUT,Austria,0,0,0,0,0,,place02,Ottawa,place52,Graz,0,0,0,0,0,1,1
CAN,Canada,AUT,Austria,0,0,0,0,0,,place02,Ottawa,place53,Vienna,0,0,0,0,0,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place02,Ottawa,place58,Bordeaux,0,0,0,0,0,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place02,Ottawa,place59,Dijon,0,0,0,0,0,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place02,Ottawa,place60,France,0,0,0,0,0,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place02,Ottawa,place61,Lyon,0,0,0,0,0,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place02,Ottawa,place62,Marseille,0,0,0,0,0,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place02,Ottawa,place63,Montpellier,0,0,0,0,0,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place02,Ottawa,place64,Nancy,0,0,0,0,0,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place02,Ottawa,place65,Neuilly-sur-Seine,0,0,0,0,0,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place02,Ottawa,place66,Palace of Versailles,0,0,0,0,0,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place02,Ottawa,place67,Paris,0,0,0,0,0,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place02,Ottawa,place68,Rouen,0,0,0,0,0,1,1
CAN,Canada,FRA,France,0,8,8,512,122,,place02,Ottawa,place69,Versailles,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,1,1,,place02,Ottawa,place70,Berlin,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,1,1,,place02,Ottawa,place71,Cologne,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,1,1,,place02,Ottawa,place72,Dresden,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,1,1,,place02,Ottawa,place73,Frankfurt,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,1,1,,place02,Ottawa,place74,Hamburg,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,1,1,,place02,Ottawa,place75,Hanover,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,1,1,,place02,Ottawa,place76,Leipzig,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,1,1,,place02,Ottawa,place77,Munich,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,1,1,,place02,Ottawa,place78,Nuremberg,0,0,0,0,0,1,1
CAN,Canada,DEU,Germany,0,0,0,1,1,,place02,Ottawa,place79,Stuttgart,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,9,1,,place02,Ottawa,place83,Bologna,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,9,1,,place02,Ottawa,place84,Ferrara,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,9,1,,place02,Ottawa,place85,Florence,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,9,1,,place02,Ottawa,place86,Mantua,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,9,1,,place02,Ottawa,place87,Milan,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,9,1,,place02,Ottawa,place88,Naples,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,9,1,,place02,Ottawa,place89,Padua,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,9,1,,place02,Ottawa,place90,Rome,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,9,1,,place02,Ottawa,place91,Siena,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,9,1,,place02,Ottawa,place92,Turin,0,0,0,0,0,1,1
CAN,Canada,ITA,Italy,0,0,0,9,1,,place02,Ottawa,place93,Venice,0,0,0,0,0,1,1
CAN,Canada,NLD,Netherlands,0,0,0,0,0,,place02,Ottawa,place94,Amsterdam,0,0,0,0,0,1,1
CAN,Canada,NLD,Netherlands,0,0,0,0,0,,place02,Ottawa,place95,Dordrecht,0,0,0,0,0,1,1
CAN,Canada,NLD,Netherlands,0,0,0,0,0,,place02,Ottawa,place96,Haarlem,0,0,0,0,0,1,1
CAN,Canada,NLD,Netherlands,0,0,0,0,0,,place02,Ottawa,place97,Leiden,0,0,0,0,0,1,1
CAN,Canada,NLD,Netherlands,0,0,0,0,0,,place02,Ottawa,place98,The Hague,0,0,0,0,0,1,1
CAN,Canada,POL,Poland,0,0,0,0,0,,place02,Ottawa,place99,Auschwitz,0,0,0,0,0,1,1
CAN,Canada,CAN,Canada,0,54,30246,572886,1853094,,place03,Toronto,place01,Montreal,0,0,0,0,8,1,1
CAN,Canada,CAN,Canada,0,54,30246,572886,1853094,,place03,Toronto,place02,Ottawa,0,0,0,4,5,1,1
CAN,Canada,CAN,Canada,0,54,30246,572886,1853094,,place03,Toronto,place03,Toronto,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place03,Toronto,place04,Albany,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place03,Toronto,place05,Atlanta,0,0,0,0,0,1,1
CAN,Canada,USA,United States,0,560,21875,999635,3096275,,place03,Toronto,place06,Baltimore,0,0,0,0,0,1,1
